from.id,from.type,to.id,to.type,weight
implement,concept,2006-11-01.txt,source,1
fails,concept,2004-05-10.txt,source,1
device,concept,2005-01-26.txt,source,4
occurs,concept,2005-11-14.txt,source,1
presentation,concept,2008-01-22.txt,source,3
session,concept,2002-04-08.txt,source,1
bypassed,concept,2007-05-30.txt,source,1
usernotificationcenter,concept,2007-02-19.txt,source,3
variables,concept,2002-09-16.txt,source,1
occurs,concept,2007-10-13.txt,source,1
attacker,concept,2008-10-02.txt,source,1
applications,concept,2007-04-03.txt,source,1
login,concept,2002-06-25.txt,source,1
quikstore,concept,2000-12-22.txt,source,3
information,concept,2003-02-06.txt,source,1
data,concept,2004-09-16.txt,source,1
export,concept,2003-02-27.txt,source,1
privileges,concept,2005-10-20.txt,source,1
management,concept,2008-10-15.txt,source,1
unauthenticated,concept,2009-03-02.txt,source,1
cisco,concept,2001-06-27.txt,source,4
multichannel-capable,concept,2002-12-06.txt,source,1
udp,concept,2005-03-08.txt,source,1
allowing,concept,2006-01-12.txt,source,1
hewlett-packard,concept,2001-01-17.txt,source,1
group,concept,2009-11-23.txt,source,2
allows,concept,2000-10-02.txt,source,1
performed,concept,2002-03-13.txt,source,1
setuid,concept,2002-12-16.txt,source,1
users,concept,2001-10-31.txt,source,1
hosts,concept,2007-02-25.txt,source,1
checking,concept,2001-10-08.txt,source,1
vulnerability,concept,2007-04-02.txt,source,3
fashion,concept,2001-08-10.txt,source,1
explorer,concept,2008-03-11.txt,source,1
date,concept,2005-06-14.txt,source,1
called,concept,2001-06-21.txt,source,1
privileges,concept,2001-10-03.txt,source,1
max,concept,2002-08-23.txt,source,2
attachment,concept,2007-06-13.txt,source,1
caching,concept,2003-12-18.txt,source,1
number,concept,2001-08-02.txt,source,1
security,concept,2006-03-17.txt,source,1
suggests,concept,2009-11-23.txt,source,1
explorer,concept,2001-03-27.txt,source,2
check,concept,2005-03-17.txt,source,2
subversion,concept,2009-07-06.txt,source,1
access,concept,2001-05-25.txt,source,2
oracle,concept,2005-08-03.txt,source,1
system,concept,2002-07-16.txt,source,1
die,concept,2002-12-12.txt,source,1
sites,concept,2003-07-01.txt,source,1
address,concept,2006-12-14.txt,source,2
system,concept,2006-07-24.txt,source,1
released,concept,2008-07-29.txt,source,5
eip,concept,2003-06-27.txt,source,1
accept,concept,2001-12-14.txt,source,1
persuade,concept,2005-01-06.txt,source,1
portion,concept,2006-11-28.txt,source,1
asfunction,concept,2007-12-19.txt,source,3
user,concept,2010-05-06.txt,source,3
administrators,concept,2006-07-07.txt,source,1
compromised,concept,2003-11-19.txt,source,1
sun,concept,2004-03-31.txt,source,3
sql,concept,2002-03-13.txt,source,11
browser,concept,2007-09-11.txt,source,1
manager,concept,2006-01-18.txt,source,1
user,concept,2001-09-10.txt,source,5
database,concept,2005-04-19.txt,source,2
bulletin,concept,2007-02-13.txt,source,1
update,concept,2001-03-27.txt,source,1
site,concept,2004-01-05.txt,source,2
patch,concept,2006-08-24.txt,source,3
vulnerability,concept,2002-04-30.txt,source,2
products,concept,2006-08-23.txt,source,1
recover,concept,2003-03-25.txt,source,1
buffer,concept,2003-03-03.txt,source,1
resume,concept,2004-04-20.txt,source,1
using,concept,2002-11-13.txt,source,2
cisco,concept,2007-10-13.txt,source,4
html,concept,2002-02-09.txt,source,2
code,concept,2001-07-16.txt,source,1
extension,concept,2008-03-20.txt,source,1
date,concept,2007-06-13.txt,source,1
user,concept,2007-04-26.txt,source,2
privileges,concept,2008-03-11.txt,source,1
addresses,concept,2001-11-20.txt,source,1
traffic,concept,2005-08-01.txt,source,2
weakness,concept,2001-03-13.txt,source,2
attacker,concept,2004-03-17.txt,source,2
script,concept,2001-03-03.txt,source,1
framework,concept,2002-02-12.txt,source,2
failure,concept,2001-03-27.txt,source,1
web,concept,2001-12-14.txt,source,2
includes,concept,2007-05-16.txt,source,2
system,concept,2010-03-25.txt,source,2
privileges,concept,2002-07-15.txt,source,1
netgear,concept,2006-11-27.txt,source,2
date,concept,2007-07-11.txt,source,1
html,concept,2007-09-14.txt,source,2
application,concept,2005-06-24.txt,source,1
correspond,concept,2005-11-10.txt,source,1
ability,concept,2005-09-09.txt,source,1
hosts,concept,2005-07-07.txt,source,1
date,concept,2002-07-23.txt,source,1
target,concept,2007-11-09.txt,source,6
files,concept,2008-07-28.txt,source,1
resolution,concept,2009-12-01.txt,source,2
gain,concept,2004-07-23.txt,source,2
impact,concept,2004-08-04.txt,source,1
code,concept,2008-03-06.txt,source,1
installed,concept,2004-11-29.txt,source,2
page,concept,2008-02-05.txt,source,1
property,concept,2007-03-21.txt,source,1
contains,concept,2002-07-11.txt,source,2
resolver,concept,2003-03-26.txt,source,2
corruption,concept,2007-03-15.txt,source,1
uses,concept,2006-05-15.txt,source,1
internet,concept,2006-06-13.txt,source,1
code,concept,2006-07-24.txt,source,3
gain,concept,2000-11-13.txt,source,1
fails,concept,2007-08-09.txt,source,2
unauthenticated,concept,2006-09-13.txt,source,1
www,concept,2001-07-27.txt,source,5
create,concept,2001-01-17.txt,source,1
overflow,concept,2005-10-11.txt,source,3
install,concept,2009-07-15.txt,source,1
attacker,concept,2007-03-14.txt,source,2
wp,concept,2009-03-19.txt,source,1
computers,concept,2007-12-12.txt,source,2
problem,concept,2003-01-15.txt,source,1
url,concept,2008-01-02.txt,source,1
installation,concept,2006-01-12.txt,source,1
ethernet,concept,2007-03-15.txt,source,1
constitute,concept,2005-02-11.txt,source,1
prevent,concept,2007-01-03.txt,source,1
communication,concept,2003-07-16.txt,source,1
execute,concept,2007-04-26.txt,source,1
page,concept,2004-09-10.txt,source,1
manifests,concept,2002-08-19.txt,source,1
procedure,concept,2002-06-07.txt,source,1
version,concept,2004-08-03.txt,source,1
vendor,concept,2002-08-01.txt,source,1
request,concept,2008-02-22.txt,source,2
contain,concept,2007-02-23.txt,source,2
files,concept,2003-06-17.txt,source,1
encryption,concept,2002-02-04.txt,source,13
service,concept,2004-05-13.txt,source,2
encrypted,concept,2002-03-02.txt,source,1
check,concept,2001-03-27.txt,source,3
file,concept,2004-07-09.txt,source,1
iplanet,concept,2001-04-17.txt,source,1
web,concept,2004-03-01.txt,source,1
two-packet,concept,2003-09-10.txt,source,1
process,concept,2004-02-27.txt,source,2
specifying,concept,2001-07-18.txt,source,1
inputing,concept,2001-12-12.txt,source,1
adobeconnectables,concept,2002-02-09.txt,source,1
components,concept,2005-08-18.txt,source,1
inc,concept,2003-06-02.txt,source,1
denial,concept,2010-03-11.txt,source,1
describe,concept,2003-08-08.txt,source,1
agent,concept,2003-04-14.txt,source,2
notation,concept,2004-09-02.txt,source,1
keyview,concept,2009-03-19.txt,source,3
site_exec,concept,2000-10-02.txt,source,1
exists,concept,2008-07-29.txt,source,1
contains,concept,2002-12-03.txt,source,1
atstake,concept,2001-04-17.txt,source,1
overflow,concept,2002-01-04.txt,source,2
memory,concept,2003-09-16.txt,source,2
attacker,concept,2003-10-10.txt,source,2
provided,concept,2008-07-07.txt,source,2
configuration,concept,2010-01-05.txt,source,1
victim,concept,2002-11-13.txt,source,1
-,concept,2004-03-20.txt,source,2
sanitize,concept,2007-03-05.txt,source,2
installed,concept,2005-08-09.txt,source,1
thunderbird,concept,2004-07-09.txt,source,1
explorer,concept,2007-06-12.txt,source,1
information,concept,2001-05-22.txt,source,1
cancel,concept,2005-01-21.txt,source,1
application,concept,2007-08-23.txt,source,2
uri,concept,2008-07-16.txt,source,2
ocx,concept,2008-07-07.txt,source,1
date,concept,2002-08-12.txt,source,1
application,concept,2005-10-11.txt,source,2
text,concept,2007-06-20.txt,source,1
shell,concept,2003-10-03.txt,source,3
com,concept,2000-10-02.txt,source,3
connecting,concept,2004-10-20.txt,source,1
index_q,concept,2001-12-21.txt,source,1
-,concept,2004-01-13.txt,source,2
addition,concept,2005-09-28.txt,source,1
page,concept,2000-09-29.txt,source,1
systems,concept,2001-10-03.txt,source,2
browser,concept,2009-02-05.txt,source,2
web-based,concept,2002-02-28.txt,source,1
suite,concept,2004-05-13.txt,source,1
password,concept,2003-12-19.txt,source,1
default,concept,2004-11-03.txt,source,1
users,concept,2001-08-21.txt,source,1
field,concept,2009-02-23.txt,source,4
crafted,concept,2001-10-16.txt,source,1
execute,concept,2007-06-05.txt,source,1
intruder,concept,2002-06-12.txt,source,3
audio,concept,2006-04-05.txt,source,1
permissions,concept,2002-04-01.txt,source,1
produce,concept,2002-03-28.txt,source,1
systems,concept,2001-06-27.txt,source,2
cookies,concept,2003-01-23.txt,source,2
shell,concept,2004-08-13.txt,source,2
iframe,concept,2003-05-16.txt,source,1
states,concept,2004-04-23.txt,source,1
edition,concept,2002-01-08.txt,source,2
zero-confirguation,concept,2007-05-25.txt,source,1
target,concept,2005-11-23.txt,source,1
areas,concept,2005-11-03.txt,source,1
works,concept,2005-06-21.txt,source,1
products,concept,2010-06-02.txt,source,4
routines,concept,2001-04-10.txt,source,2
execute,concept,2002-12-03.txt,source,2
addresses,concept,2004-12-16.txt,source,1
states,concept,2006-06-30.txt,source,1
page,concept,2001-01-28.txt,source,1
versions,concept,2006-07-14.txt,source,1
displays,concept,2005-12-31.txt,source,1
database,concept,2000-10-25.txt,source,4
privileges,concept,2001-05-07.txt,source,2
reach,concept,2001-08-16.txt,source,1
url,concept,2001-08-17.txt,source,1
passed,concept,2003-05-14.txt,source,2
programmers,concept,2006-07-06.txt,source,1
check,concept,2004-10-06.txt,source,2
manager,concept,2003-05-30.txt,source,1
escaping,concept,2003-12-10.txt,source,1
call,concept,2000-12-19.txt,source,1
execute,concept,2006-11-14.txt,source,2
win,concept,2002-04-11.txt,source,4
backup,concept,2005-08-04.txt,source,4
perform,concept,2008-04-30.txt,source,1
handle,concept,2006-03-22.txt,source,1
released,concept,2007-02-05.txt,source,1
-,concept,2002-04-08.txt,source,6
files,concept,2005-07-06.txt,source,2
database,concept,2005-10-19.txt,source,6
leveraging,concept,2002-12-12.txt,source,1
category,concept,2003-07-23.txt,source,1
view,concept,2007-06-15.txt,source,1
dos,concept,2003-06-11.txt,source,1
applications,concept,2007-07-26.txt,source,1
title,concept,2003-07-01.txt,source,1
application,concept,2002-09-26.txt,source,1
html,concept,2002-03-29.txt,source,1
leaked,concept,2005-04-20.txt,source,1
issue,concept,2008-06-10.txt,source,1
xxxdll,concept,2009-03-19.txt,source,1
support,concept,2003-08-08.txt,source,1
date,concept,2004-10-20.txt,source,1
software,concept,2005-05-05.txt,source,1
package,concept,2006-10-19.txt,source,1
targets,concept,2007-09-13.txt,source,1
returned,concept,2001-06-15.txt,source,1
example,concept,2003-03-25.txt,source,1
netscreen,concept,2002-11-19.txt,source,3
unauthenticated,concept,2002-02-25.txt,source,1
date,concept,2009-07-28.txt,source,1
man,concept,2003-04-30.txt,source,1
deployment,concept,2010-04-12.txt,source,2
vulnerabilities,concept,2007-09-14.txt,source,1
user,concept,2004-08-16.txt,source,1
communications,concept,2002-01-31.txt,source,1
date,concept,2001-08-14.txt,source,1
transport,concept,2009-11-11.txt,source,1
supplying,concept,2004-05-07.txt,source,1
desktop,concept,2004-09-14.txt,source,1
run,concept,2000-12-12.txt,source,1
team,concept,2002-12-13.txt,source,2
bulletin,concept,2001-03-30.txt,source,2
os,concept,2006-05-04.txt,source,2
unix-like,concept,2008-04-25.txt,source,1
produces,concept,2001-11-20.txt,source,1
developer,concept,2003-01-22.txt,source,1
date,concept,2004-09-02.txt,source,1
input,concept,2007-02-09.txt,source,1
asecurity,concept,2003-07-23.txt,source,1
security,concept,2001-09-06.txt,source,1
date,concept,2001-01-05.txt,source,1
code,concept,2005-01-20.txt,source,3
examined,concept,2001-10-24.txt,source,1
-,concept,2004-02-03.txt,source,2
containing,concept,2006-03-23.txt,source,1
com,concept,2001-06-27.txt,source,1
distributing,concept,2001-10-29.txt,source,1
web,concept,2004-05-03.txt,source,1
openssl,concept,2003-09-30.txt,source,13
script,concept,2006-06-14.txt,source,4
service,concept,2002-11-20.txt,source,3
attacker,concept,2003-05-19.txt,source,1
code,concept,2005-09-29.txt,source,2
passwords,concept,2002-08-07.txt,source,2
application,concept,2007-08-17.txt,source,1
security,concept,2001-08-21.txt,source,1
server,concept,2005-02-25.txt,source,6
vulnerability,concept,2005-01-20.txt,source,7
claim,concept,2002-06-17.txt,source,1
links,concept,2004-11-04.txt,source,1
client,concept,2009-11-30.txt,source,1
ricochet,concept,2003-04-16.txt,source,1
privileges,concept,2010-03-24.txt,source,1
crc,concept,2001-10-24.txt,source,3
parameters,concept,2003-09-04.txt,source,2
registration,concept,2005-01-14.txt,source,2
technology,concept,2005-11-16.txt,source,1
background,concept,2000-09-29.txt,source,1
write,concept,2006-10-20.txt,source,1
reference,concept,2004-07-30.txt,source,1
programs,concept,2004-03-04.txt,source,2
resulting,concept,2001-04-27.txt,source,1
file,concept,2004-10-08.txt,source,1
risk,concept,2003-01-24.txt,source,1
suite,concept,2003-02-04.txt,source,1
world-writeable,concept,2003-03-18.txt,source,1
information,concept,2006-04-19.txt,source,1
-,concept,2002-02-04.txt,source,2
privileges,concept,2001-10-16.txt,source,1
javascript,concept,2009-12-15.txt,source,2
protocol,concept,2006-09-12.txt,source,3
attacks,concept,2005-05-09.txt,source,6
view,concept,2006-07-07.txt,source,1
http,concept,2009-05-19.txt,source,1
oem,concept,2001-06-19.txt,source,1
filtered,concept,2005-09-20.txt,source,1
nt,concept,2003-04-16.txt,source,1
prevent,concept,2004-09-13.txt,source,1
breaking,concept,2008-09-02.txt,source,1
script,concept,2005-06-27.txt,source,1
date,concept,2008-05-29.txt,source,1
highlight,concept,2004-12-21.txt,source,2
prm,concept,2002-03-01.txt,source,3
controls,concept,2001-03-03.txt,source,1
date,concept,2006-07-27.txt,source,1
code,concept,2006-08-21.txt,source,1
invokes,concept,2002-04-08.txt,source,1
provided,concept,2007-05-29.txt,source,1
unauthenticated,concept,2003-03-13.txt,source,2
functionality,concept,2002-05-17.txt,source,1
service,concept,2002-12-18.txt,source,1
parameters,concept,2002-07-26.txt,source,3
format,concept,2005-12-30.txt,source,1
fails,concept,2006-11-20.txt,source,1
execution,concept,2003-02-27.txt,source,1
web,concept,2007-10-26.txt,source,1
virus,concept,2002-05-17.txt,source,1
code,concept,2006-07-31.txt,source,1
scripting,concept,2002-12-12.txt,source,3
creates,concept,2004-09-10.txt,source,2
mda,concept,2000-10-25.txt,source,1
function,concept,2003-02-06.txt,source,3
space,concept,2009-03-19.txt,source,1
domino,concept,2003-03-13.txt,source,3
microsoft,concept,2009-02-11.txt,source,3
wcc,concept,2002-10-11.txt,source,2
unix,concept,2001-09-06.txt,source,2
abort,concept,2006-06-15.txt,source,1
access,concept,2008-08-19.txt,source,2
management,concept,2006-12-11.txt,source,3
materials,concept,2006-04-28.txt,source,1
protocols,concept,2003-10-10.txt,source,1
launched,concept,2006-04-12.txt,source,1
claims,concept,2009-04-29.txt,source,1
dns,concept,2009-07-28.txt,source,2
files,concept,2004-11-12.txt,source,1
manipulation,concept,2001-08-29.txt,source,1
overflow,concept,2008-07-28.txt,source,2
unix,concept,2002-04-11.txt,source,1
exploit,concept,2007-02-02.txt,source,1
attackers,concept,2003-11-14.txt,source,1
attacker,concept,2007-02-14.txt,source,2
information,concept,2005-06-28.txt,source,2
-,concept,2002-02-26.txt,source,2
read,concept,2007-01-09.txt,source,1
ssh,concept,2006-02-13.txt,source,4
access,concept,2007-06-05.txt,source,1
networks,concept,2008-06-18.txt,source,1
homeconnect,concept,2001-12-27.txt,source,2
discussed,concept,2000-10-02.txt,source,1
appends,concept,2001-05-25.txt,source,1
security,concept,2008-07-16.txt,source,2
stored,concept,2007-03-29.txt,source,1
consume,concept,2002-04-30.txt,source,1
request,concept,2006-11-22.txt,source,1
created,concept,2003-11-18.txt,source,1
file,concept,2005-05-16.txt,source,3
cached,concept,2003-01-23.txt,source,1
administrator,concept,2001-08-14.txt,source,1
impact,concept,2003-04-04.txt,source,1
execute,concept,2006-08-07.txt,source,1
date,concept,2008-12-05.txt,source,1
fc,concept,2002-03-01.txt,source,1
application,concept,2002-06-04.txt,source,2
rpc,concept,2003-07-30.txt,source,2
shell,concept,2001-07-02.txt,source,2
sending,concept,2001-09-25.txt,source,1
parts,concept,2000-12-14.txt,source,1
receiving,concept,2002-03-01.txt,source,1
http,concept,2001-08-14.txt,source,4
computer,concept,2003-03-25.txt,source,1
files,concept,2009-05-01.txt,source,1
server,concept,2006-03-29.txt,source,1
environment,concept,2003-09-14.txt,source,1
reports,concept,2001-11-27.txt,source,1
-,concept,2003-06-11.txt,source,3
date,concept,2009-12-09.txt,source,1
code,concept,2009-02-20.txt,source,2
exploit,concept,2006-01-18.txt,source,1
attack,concept,2007-06-27.txt,source,1
block,concept,2001-10-10.txt,source,1
cisco,concept,2004-03-30.txt,source,8
requests,concept,2007-10-26.txt,source,1
affect,concept,2003-07-17.txt,source,1
visited,concept,2008-09-16.txt,source,1
exploit,concept,2007-03-16.txt,source,1
tomcat,concept,2007-08-14.txt,source,5
denial-of-service,concept,2007-04-21.txt,source,1
internet,concept,2008-05-06.txt,source,1
html,concept,2002-12-12.txt,source,5
crash,concept,2008-08-25.txt,source,1
date,concept,2008-07-07.txt,source,1
mechanism,concept,2002-02-25.txt,source,1
date,concept,2004-01-19.txt,source,1
libraries,concept,2002-10-01.txt,source,4
services,concept,2002-02-12.txt,source,1
attacker,concept,2006-06-28.txt,source,1
